order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,product_name,total_sales,order_year,order_month,shipping_days,order_count
CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,consumer,Wilmington,Delaware,East,OFF-ST-10000777,office supplies,storage,"Companion Letter/Legal File, Black",226.56,2017,6,3,1
CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,consumer,Wilmington,Delaware,East,OFF-EN-10002500,office supplies,envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,2017,6,3,1
CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,consumer,Wilmington,Delaware,East,TEC-PH-10003875,technology,phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,2017,6,3,1
US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,home office,Houston,Texas,Central,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,600.558,2015,12,2,1
US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,consumer,Bloomington,Illinois,Central,FUR-TA-10004534,furniture,tables,Bevis 44 x 96 Conference Tables,617.7,2015,9,5,1
US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,consumer,Phoenix,Arizona,West,OFF-BI-10003274,office supplies,binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2018,11,7,1
US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,consumer,Phoenix,Arizona,West,OFF-ST-10002974,office supplies,storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,2018,11,7,1
US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,home office,Los Angeles,California,West,FUR-CH-10001146,furniture,chairs,"Global Task Chair, Black",81.424,2017,11,4,1
US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,home office,Los Angeles,California,West,FUR-FU-10003773,furniture,furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,2017,11,4,1
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,corporate,Columbus,Ohio,East,TEC-PH-10002293,technology,phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,2018,2,3,1
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,corporate,Columbus,Ohio,East,OFF-PA-10002377,office supplies,paper,Xerox 1916,78.304,2018,2,3,1
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,corporate,Columbus,Ohio,East,OFF-FA-10002780,office supplies,fasteners,Staples,21.456,2018,2,3,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-PA-10001804,office supplies,paper,Xerox 195,20.04,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-PA-10001736,office supplies,paper,Xerox 1880,35.44,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-AR-10001149,office supplies,art,"Sanford Colorific Colored Pencils, 12/Box",11.52,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-FA-10002988,office supplies,fasteners,Ideal Clamps,4.02,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-BI-10004781,office supplies,binders,GBC Wire Binding Strips,76.176,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,OFF-SU-10001218,office supplies,supplies,Fiskars Softgrip Scissors,65.88,2017,10,6,1
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,consumer,Roseville,California,West,FUR-FU-10001706,furniture,furnishings,Longer-Life Soft White Bulbs,43.12,2017,10,6,1
CA-2017-110366,2017-09-05,2017-09-07,Second Class,JD-15895,Jonathan Doherty,corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,furniture,furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2017,9,2,1
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,corporate,San Francisco,California,West,OFF-AR-10000940,office supplies,art,Newell 343,8.82,2018,9,5,1
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,corporate,San Francisco,California,West,OFF-EN-10004030,office supplies,envelopes,Convenience Packs of Business Envelopes,10.86,2018,9,5,1
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,corporate,San Francisco,California,West,OFF-PA-10004327,office supplies,paper,Xerox 1911,143.7,2018,9,5,1
CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,consumer,Independence,Missouri,Central,OFF-AP-10001058,office supplies,appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018,12,5,1
CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,consumer,Pasadena,California,West,OFF-ST-10003656,office supplies,storage,Safco Industrial Wire Shelving,671.93,2016,9,5,1
CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,home office,Newark,Ohio,East,FUR-FU-10000521,furniture,furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015,10,6,1
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,technology,phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,2017,12,4,1
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,technology,phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017,12,4,1
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,furniture,chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017,12,4,1
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,office supplies,binders,GBC Prestige Therm-A-Bind Covers,171.55,2017,12,4,1
CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,home office,Scottsdale,Arizona,West,OFF-AP-10000326,office supplies,appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017,3,3,1
CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,home office,Scottsdale,Arizona,West,TEC-PH-10001254,technology,phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2017,3,3,1
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,corporate,San Jose,California,West,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016,5,2,1
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,corporate,San Jose,California,West,OFF-PA-10002254,office supplies,paper,Xerox 1883,105.52,2016,5,2,1
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,corporate,San Jose,California,West,OFF-ST-10001590,office supplies,storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016,5,2,1
CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,home office,Seattle,Washington,West,OFF-AR-10001547,office supplies,art,Newell 311,6.63,2016,5,6,1
CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,consumer,Seattle,Washington,West,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,457.568,2015,3,5,1
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,office supplies,labels,Avery 519,14.62,2017,11,4,1
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,technology,phones,Avaya 5420 Digital phone,944.93,2017,11,4,1
CA-2017-162733,2017-05-11,2017-05-12,First Class,TT-21070,Ted Trevino,consumer,Los Angeles,California,West,OFF-PA-10002751,office supplies,paper,Xerox 1920,5.98,2017,5,1,1
CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,technology,accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2016,12,3,1
CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,office supplies,envelopes,Staple envelope,28.4,2017,11,4,1
CA-2017-113817,2017-11-07,2017-11-11,Standard Class,MJ-17740,Max Jones,consumer,Seattle,Washington,West,OFF-BI-10004002,office supplies,binders,Wilson Jones International Size A4 Ring Binders,27.68,2017,11,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,OFF-AR-10004441,office supplies,art,BIC Brite Liner Highlighters,9.936,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,TEC-MA-10000822,technology,machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,OFF-ST-10000991,office supplies,storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,1740.06,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,OFF-AR-10002656,office supplies,art,Sanford Liquid Accent Highlighters,32.064,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,OFF-AP-10002518,office supplies,appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,2015,9,4,1
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,consumer,San Antonio,Texas,Central,TEC-PH-10003931,technology,phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,2015,9,4,1
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,consumer,Los Angeles,California,West,OFF-PA-10000659,office supplies,paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,2015,8,4,1
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,consumer,Los Angeles,California,West,OFF-PA-10001144,office supplies,paper,Xerox 1913,110.96,2015,8,4,1
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,consumer,Los Angeles,California,West,FUR-CH-10003817,furniture,chairs,"Global Value Steno Chair, Gray",340.144,2015,8,4,1
US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,corporate,Chicago,Illinois,Central,OFF-AP-10000891,office supplies,appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2015,9,5,1
US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,corporate,Chicago,Illinois,Central,OFF-LA-10003148,office supplies,labels,Avery 51,20.16,2015,9,5,1
US-2018-152366,2018-04-21,2018-04-25,Second Class,SJ-20500,Shirley Jackson,consumer,Houston,Texas,Central,OFF-AP-10002684,office supplies,appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,2018,4,4,1
US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,consumer,Newark,Ohio,East,FUR-CH-10004698,furniture,chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,2016,11,2,1
US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,consumer,Newark,Ohio,East,OFF-SU-10002189,office supplies,supplies,Acme Rosewood Handle Letter Opener,15.88,2016,11,2,1
CA-2016-137225,2016-12-15,2016-12-19,Standard Class,JK-15640,Jim Kriz,home office,New York City,New York,East,OFF-AR-10001940,office supplies,art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2016,12,4,1
CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,corporate,Decatur,Illinois,Central,OFF-ST-10003455,office supplies,storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2015,12,4,1
CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,corporate,Decatur,Illinois,Central,TEC-AC-10004659,technology,accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,2015,12,4,1
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,home office,Monroe,Louisiana,South,TEC-PH-10003273,technology,phones,AT&T TR1909W,503.96,2015,11,5,1
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,home office,Monroe,Louisiana,South,TEC-PH-10004896,technology,phones,Nokia Lumia 521 (T-Mobile),149.95,2015,11,5,1
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,home office,Monroe,Louisiana,South,TEC-AC-10002345,technology,accessories,HP Standard 104 key PS/2 Keyboard,29.0,2015,11,5,1
CA-2017-105018,2017-11-28,2017-12-02,Standard Class,SK-19990,Sally Knutson,consumer,Fairfield,Connecticut,East,OFF-BI-10001890,office supplies,binders,Avery Poly Binder Pockets,7.16,2017,11,4,1
CA-2015-123260,2015-08-26,2015-08-30,Standard Class,FM-14290,Frank Merwin,home office,Los Angeles,California,West,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,2015,8,4,1
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,office supplies,storage,"Personal Filing Tote with Lid, Black/Gray",37.224,2017,7,6,1
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,2017,7,6,1
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,home office,New York City,New York,East,FUR-BO-10002613,furniture,bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,2016,10,2,1
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,home office,New York City,New York,East,TEC-PH-10001552,technology,phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,2016,10,2,1
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,home office,New York City,New York,East,OFF-PA-10000061,office supplies,paper,Xerox 205,51.84,2016,10,2,1
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,home office,New York City,New York,East,FUR-BO-10002545,furniture,bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,2016,10,2,1
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,home office,New York City,New York,East,OFF-AR-10003514,office supplies,art,4009 Highlighters by Sanford,19.9,2016,10,2,1
CA-2016-131457,2016-10-31,2016-11-06,Standard Class,MZ-17515,Mary Zewe,corporate,Redlands,California,West,OFF-EN-10001509,office supplies,envelopes,Poly String Tie Envelopes,14.28,2016,10,6,1
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,consumer,Hamilton,Ohio,East,OFF-AR-10004685,office supplies,art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2015,3,4,1
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,consumer,Hamilton,Ohio,East,OFF-AR-10004027,office supplies,art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,2015,3,4,1
CA-2018-107720,2018-11-06,2018-11-13,Standard Class,VM-21685,Valerie Mitchum,home office,Westfield,New Jersey,East,OFF-ST-10001414,office supplies,storage,Decoflex Hanging Personal Folder File,46.26,2018,11,7,1
US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,office supplies,binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2018,7,7,1
US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,office supplies,paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,2018,7,7,1
CA-2018-105074,2018-06-24,2018-06-29,Standard Class,MB-17305,Maria Bertelson,consumer,Akron,Ohio,East,OFF-PA-10002666,office supplies,paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,2018,6,5,1
CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,consumer,Denver,Colorado,West,FUR-TA-10004289,furniture,tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2015,8,2,1
CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,consumer,Denver,Colorado,West,OFF-AP-10003622,office supplies,appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2015,8,2,1
US-2018-116701,2018-12-17,2018-12-21,Second Class,LC-17140,Logan Currie,consumer,Dallas,Texas,Central,OFF-AP-10003217,office supplies,appliances,Eureka Sanitaire  Commercial Upright,66.284,2018,12,4,1
CA-2018-126382,2018-06-03,2018-06-07,Standard Class,HK-14890,Heather Kirkland,corporate,Franklin,Tennessee,South,FUR-FU-10002960,furniture,furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,2018,6,4,1
CA-2018-108329,2018-12-09,2018-12-14,Standard Class,LE-16810,Laurel Elliston,consumer,Whittier,California,West,TEC-PH-10001918,technology,phones,Nortel Business Series Terminal T7208 Digital phone,444.768,2018,12,5,1
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,consumer,Saginaw,Michigan,Central,OFF-ST-10000642,office supplies,storage,"Tennsco Lockers, Gray",83.92,2018,12,6,1
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,consumer,Saginaw,Michigan,Central,TEC-PH-10001700,technology,phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2018,12,6,1
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,consumer,Saginaw,Michigan,Central,OFF-BI-10003274,office supplies,binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2018,12,6,1
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,consumer,Saginaw,Michigan,Central,OFF-FA-10000134,office supplies,fasteners,"Advantus Push Pins, Aluminum Head",52.29,2018,12,6,1
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,consumer,Saginaw,Michigan,Central,OFF-ST-10001522,office supplies,storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2018,12,6,1
CA-2016-101007,2016-02-09,2016-02-13,Second Class,MS-17980,Michael Stewart,corporate,Dallas,Texas,Central,TEC-AC-10001266,technology,accessories,Memorex Micro Travel Drive 8 GB,20.8,2016,2,4,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,corporate,Medina,Ohio,East,OFF-LA-10004544,office supplies,labels,Avery 505,23.68,2016,1,7,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,corporate,Medina,Ohio,East,FUR-BO-10004695,furniture,bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,2016,1,7,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,corporate,Medina,Ohio,East,TEC-PH-10002844,technology,phones,Speck Products Candyshell Flip Case,62.982,2016,1,7,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,corporate,Medina,Ohio,East,TEC-MA-10000864,technology,machines,Cisco 9971 IP Video Phone Charcoal,1188.0,2016,1,7,1
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,corporate,Medina,Ohio,East,TEC-AC-10000109,technology,accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2016,1,7,1
